,Unnamed: 0,country,portName,portAuthority,address,phone,fax,email,latitude,longitude,ddLatitude,ddLongitude,portType,portSize,firstPortofEntry,publication,chart,usaRep,medicalFacilities,harborSize,shelter,maxVesselSize,harborType,turningArea,holdingGround,tide,overheadLimit,swell,channel,cargoPier,meanTide,anchorage,oilTerminal,compulsory,available,tugAssistance,tugSalvage,pratique,rail,wharves,medMoor,hundredTonLifts,fiftyTonLifts,twentyTonLifts,zeroTonLifts,fixedCranes,mobileCranes,floatingCranes,longshore,provisions,fuelOil,deck,water,dieselOil,shipRepairs,marineRailroadSize,drydockSize,closestCOneThirtyCSeventeen
188,173,ID,SIBOLGA,,,,,,1 44 N,98 46 E,1.7333333333333334,98.76666666666668,,,No,174.0,71009,No,Yes,Very Small,Fair,less than 500 feet,Coastal Natural,,,No,Yes,No,21 - 25 ft,16 - 20 ft,0.0,36 - 40 ft,26 - 30 ft,No,No,No,,Yes,,Yes,,,,,Yes,,,,Yes,Yes,No,,No,No,None,,,Dr Ferdinand Lumban Tobing Airport
189,126,ID,"SIBOLGA, SUMATRA",,,,,, 1 46 1 N ,98 39 41 E,1.7666666666666666,98.65,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Dr Ferdinand Lumban Tobing Airport
190,127,ID,SINGKAWANG,,,,,, 0 55 0 N ,108 58 0 E,0.9166666666666666,108.96666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Supadio Airport
191,128,ID,SINTETE,,,,,, 1 3 38 N ,108 57 33 E,1.05,108.95,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Supadio Airport
192,210,ID,STAGEN,,,,,,-3 18 S,116 9 E,-3.3,116.15,,,,163.0,,,Yes,Very Small,Fair,less than 500 feet,Coastal Natural,,Yes,,,Yes,16 - 20 ft,21 - 25 ft,4.0,31 - 35 ft,,,,,,,,Yes,,,,,,,,,,,,,Yes,,Emergency only,,,Batulicin Bersujud Airport
193,129,ID,SUNDA KELAPA,,,,,,- 6 5 52 S ,106 47 47 E,-6.097777777777778,106.78333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Jakarta International Soekarno Hatta Airport
194,130,ID,"SUNGAI GUNTUNG, SUMATRA",,,,,, 0 17 25 N ,103 36 43 E,0.2833333333333333,103.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Hang Nadim Airport
195,131,ID,SUNGAI PAKNING,,,,,, 1 21 14 N ,102 9 29 E,1.35,102.15,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Dumai Pinang Kampai Airport
196,168,ID,SUNGAIGERONG,,,,,,-2 59 S,104 50 E,-2.9833333333333334,104.83333333333331,,,Yes,163.0,,No,Yes,Very Small,Good,less than 500 feet,River Natural,Yes,Yes,Yes,Yes,Yes,16 - 20 ft,31 - 35 ft,2.0,,26 - 30 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Limited,Up to 200 tons,Up to 656 ft,Palembang Airport
197,181,ID,SUNGAIPAKNING,,,,,,1 21 N,102 10 E,1.35,102.16666666666669,,,,174.0,71275,No,Yes,Small,Fair,over 500 feet,Coastal Natural,Yes,Yes,,,,66 - 70 ft,21 - 25 ft,0.0,66 - 70 ft,46 - 51 ft,Yes,Yes,Yes,,Yes,,Yes,,,,,Yes,Yes,,,Yes,,No,,Yes,,,,,Dumai Pinang Kampai Airport
198,132,ID,SURABAYA, PT Terminal Petikemas Surabaya ,Jl. Tanjung Mutiara 1 Surabaya 60177 Indonesia, 62 (31) 3283265-70 , 62 (31) 3291628 ,,- 7 12 0 S ,112 43 59 E,-7.2,112.71666666666668, Seaport , Medium ,Yes,163.0,72234,Yes,Yes, Medium , Good , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,,No,31 - 35 ft,26 - 30 ft,2.0,36 - 40 ft,26 - 30 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,"201 to 1,000 tons",657 ft to 984 ft,Juanda Airport
199,133,ID,SUSOH,,,,,, 3 43 9 N ,96 49 29 E,3.716666666666667,96.81666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Airport Point A Lhoksukon Airport
200,134,ID,TAHUNA,,,,,, 3 28 16 N ,125 39 43 E,3.466666666666667,125.65,,,,164.0,73341,,Yes,Very Small,Good,less than 500 feet,Coastal Natural,,No,,,,11 - 15 ft,11 - 15 ft,3.0,76 - over ft,,,,,,Yes,Yes,,,,,,,,,,Yes,No,,,No,,,,,Naha Airport
201,135,ID,TANAH MERAH,,,,,,- 1 47 50 S ,116 16 35 E,-1.7972222222222218,116.26666666666668,,,,163.0,72100,,,Very Small,Poor,less than 500 feet,Coastal Natural,Yes,,,Yes,,31 - 35 ft,31 - 35 ft,2.0,46 - 51 ft,,Yes,Yes,Yes,,Yes,Yes,Yes,,,,,,,,,Yes,Yes,No,,No,No,,,,Sultan Aji Muhammad Sulaiman Airport
202,136,ID,TANDJUNG UBAN,,,,,, 1 3 48 N ,104 12 58 E,1.05,104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Hang Nadim Airport
203,200,ID,TANJUNG ARANG  (BUNYU),,,,,,3 28 N,117 50 E,3.466666666666667,117.83333333333331,,,,163.0,72130,,,Very Small,Fair,less than 500 feet,Coastal Natural,,,,,,21 - 25 ft,,0.0,41 - 45 ft,41 - 45 ft,Yes,,,,Yes,,Yes,,,,,,,,,,,Yes,,,,,,,Tanjung Santan Airport
204,137,ID,TANJUNG BALAI ASAHAN,,,,,, 3 0 0 N ,99 49 0 E,3.0,99.81666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Kualanamu International Airport
205,138,ID,TANJUNG BALAI KARIMUN,,,,,,- 0 58 59 S ,103 25 59 E,-0.9830555555555556,103.41666666666669,,,,174.0,71241,,Yes,Very Small,Poor,over 500 feet,Coastal Natural,,No,Yes,,Yes,71 - 75 ft,26 - 30 ft,3.0,61 - 65 ft,71 - 75 ft,,Yes,Yes,,Yes,Yes,,,,,,,,,,Yes,Yes,,,Yes,,,,,Dabo Airport
206,139,ID,TANJUNG BARA COAL TERMINAL,,,,,, 0 31 50 N ,117 38 59 E,0.5166666666666667,117.63333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Tanjung Santan Airport
207,192,ID,TANJUNG BENETE,,,,,,-8 54 S,116 45 E,-8.9,116.75,,,,163.0,72211,,,Very Small,Poor,,Coastal Natural,,,,,,36 - 40 ft,36 - 40 ft,0.0,36 - 40 ft,36 - 40 ft,No,Yes,Yes,,Yes,,,,No,No,No,No,No,No,No,Yes,,No,,No,No,None,,,Zainuddin Abdul Madjid International Airport
208,140,ID,TANJUNG GEREM,,,,,,- 5 58 8 S ,105 59 49 E,-5.9688888888888885,105.98333333333332,,,,163.0,71180,,,Very Small,Poor,less than 500 feet,Open Roadstead,,,Yes,,Yes,41 - 45 ft,,0.0,76 - over ft,36 - 40 ft,Yes,,,,,Yes,,,,,,,,,,,,Yes,,Yes,Yes,,,,Jakarta International Soekarno Hatta Airport
209,141,ID,TANJUNG INTAN,,,,,,- 7 43 59 S ,108 58 59 E,-7.733055555555558,108.96666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Wiriadinata Airport
210,142,ID,TANJUNG PANDAN,,,,,,- 2 27 0 S ,107 23 23 E,-2.45,107.38333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Ketapang Rahadi Oesman Airport
211,143,ID,"TANJUNG PINANG, RIAU",,,,,, 0 55 0 N ,104 25 59 E,0.9166666666666666,104.41666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Raja Haji Fisabilillah Airport
212,144,ID,TANJUNG PRIOK, Indonesia Port Corp II ,"J L. Raya Pelabuhan No.9 Tanjung Priok, Jakarta 14310 Indonesia", 62-21-4367505 , 62-21-4372933 ,,- 6 6 3 S ,106 53 27 E,-6.100833333333332,106.88333333333334, Seaport , Large ,Yes,,,Yes,Yes, Large , Excellent , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,Yes,,No,36 - 40 ft,11 - 15 ft,2.0,26 - 30 ft,26 - 30 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,"201 to 1,000 tons",657 ft to 984 ft,Halim Perdanakusuma Airport
213,203,ID,TANJUNG SANGATA,,,,,,0 22 N,117 34 E,0.3666666666666665,117.56666666666666,,,,163.0,72110,,,Very Small,Poor,,Open Roadstead,,,,,,,,0.0,,56 - 60 ft,,Yes,Yes,,Yes,,,,,,,,,,,,,No,,No,,,,,Tanjung Santan Airport
214,205,ID,TANJUNG SANTAN,,,,,,-0 6 S,117 32 E,-0.1,117.53333333333332,,,Yes,163.0,,,No,Very Small,Poor,less than 500 feet,Coastal Natural,,Yes,No,,No,76 - over ft,36 - 40 ft,0.0,76 - over ft,66 - 70 ft,Yes,Yes,Yes,,Yes,,Yes,,No,No,No,No,No,No,No,No,,No,,,No,,,,Tanjung Santan Airport
215,145,ID,TANJUNG SEKONG,,,,,,- 5 55 0 S ,106 0 16 E,-5.916666666666668,106.0,,,Yes,163.0,71180,No,Yes,Very Small,Fair,less than 500 feet,Coastal Natural,Yes,Yes,No,,No,41 - 45 ft,21 - 25 ft,0.0,,41 - 45 ft,,Yes,Yes,No,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,,Yes,,Limited,,,Jakarta International Soekarno Hatta Airport
216,167,ID,TANJUNGPANDAN,,,,,,-2 45 S,107 38 E,-2.75,107.63333333333334,,,,163.0,71211,,Yes,Very Small,Excellent,less than 500 feet,Open Roadstead,,Yes,No,No,No,21 - 25 ft,6 - 10 ft,2.0,46 - 51 ft,71 - 75 ft,,Yes,Yes,,Yes,,Yes,,,,,Yes,,Yes,,Yes,Yes,Yes,,Yes,No,Limited,,Up to 656 ft,Ketapang Rahadi Oesman Airport
217,161,ID,TANJUNGPINANG,,,,,,0 55 N,104 27 E,0.9166666666666666,104.45,,,,174.0,71243,,Yes,Very Small,Fair,less than 500 feet,Open Roadstead,,Yes,Yes,No,No,6 - 10 ft,71 - 75 ft,1.0,11 - 15 ft,,Yes,Yes,,,Yes,,,,,,,Yes,,Yes,,Yes,No,No,,Yes,No,Limited,,Up to 656 ft,Raja Haji Fisabilillah Airport
218,202,ID,TANJUNGREDEB,,,,,,2 9 N,117 29 E,2.15,117.48333333333332,,,,163.0,72120,,,Small,Good,,River Natural,,,,,,16 - 20 ft,16 - 20 ft,0.0,21 - 25 ft,,,,,,,,Yes,,,,,,,,,,Yes,,,,,Limited,,,Tanjung Santan Airport
219,160,ID,TANJUNGUBAN,,,,,,1 4 N,104 13 E,1.0666666666666669,104.21666666666668,,,,174.0,71243,No,Yes,Very Small,Fair,over 500 feet,Coastal Natural,,Yes,No,,Yes,31 - 35 ft,56 - 60 ft,0.0,71 - 75 ft,56 - 60 ft,Yes,Yes,Yes,No,Yes,,Yes,,,,,,,,,,Yes,Yes,,Yes,,,,,Hang Nadim Airport
220,146,ID,"TAPAKTUAN, SUMATRA",,,,,,- 6 6 32 S ,106 52 3 E,-6.108888888888887,106.86666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Halim Perdanakusuma Airport
221,196,ID,TAREMPAH,,,,,,3 13 N,106 13 E,3.216666666666667,106.21666666666668,,,,163.0,71445,,Yes,Very Small,Fair,,Coastal Natural,,,Yes,,Yes,11 - 15 ft,11 - 15 ft,0.0,76 - over ft,,,,,,,,,,,,,,,,,,Yes,,,Yes,,,,,Raja Haji Fisabilillah Airport
222,147,ID,TEGAL,,,,,,- 6 50 60 S ,109 7 59 E,-6.85,109.11666666666666,,,Yes,163.0,,No,No,Very Small,Fair,less than 500 feet,Open Roadstead,,Yes,No,,No,6 - 10 ft,6 - 10 ft,0.0,21 - 25 ft,,No,No,Yes,,Yes,Yes,,,,,,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Limited,"201 to 1,000 tons",Up to 656 ft,Cakrabhuwana Airport
223,172,ID,TELUK BAYUR,,,,,,-1 0 S,100 22 E,-1.0,100.36666666666666,,,Yes,174.0,71140,No,Yes,Very Small,Fair,over 500 feet,Open Roadstead,,,No,Yes,No,26 - 30 ft,41 - 45 ft,1.0,26 - 30 ft,21 - 25 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,Major,"201 to 1,000 tons",Up to 656 ft,Padang Tabing Airport
224,226,ID,TELUK BEO,,,,,,4 14 N,126 47 E,4.233333333333333,126.78333333333332,,,,164.0,73014,,,Very Small,Poor,less than 500 feet,Coastal Natural,,No,,,,,,3.0,76 - over ft,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Naha Airport
225,148,ID,TEMBILAHAN,,,,,,- 0 11 24 S ,103 5 24 E,-0.19,103.08333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Dabo Airport
226,227,ID,TERNATE,,,,,,0 47 N,127 23 E,0.7833333333333333,127.38333333333334,,,,164.0,73016,No,Yes,Very Small,Fair,less than 500 feet,Open Roadstead,,Yes,,,Yes,26 - 30 ft,21 - 25 ft,1.0,76 - over ft,61 - 65 ft,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Limited,,,Sam Ratulangi Airport
227,149,ID,"TERNATE, HALMAHERA",,,,,, 0 46 59 N ,127 22 59 E,0.7666666666666667,127.36666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Sam Ratulangi Airport
228,237,ID,TG. SORONG,,,,,,-0 53 S,131 14 E,-0.8833333333333333,131.23333333333332,,,Yes,164.0,,No,Yes,Small,Fair,less than 500 feet,Open Roadstead,,,Yes,,No,61 - 65 ft,36 - 40 ft,1.0,76 - over ft,31 - 35 ft,Yes,Yes,Yes,No,Yes,,Yes,,,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Limited,,Up to 656 ft,Domine Eduard Osok Airport
229,150,ID,"TJILATJAP, JAVA",,,,,,- 7 40 0 S ,109 4 0 E,-7.666666666666668,109.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Wiriadinata Airport
230,151,ID,TOBOALI,,,,,,- 3 0 0 S ,106 17 60 E,-3.0,106.28333333333332,,,,163.0,71220,,Yes,Very Small,Poor,less than 500 feet,Open Roadstead,,,Yes,No,Yes,21 - 25 ft,6 - 10 ft,10.0,21 - 25 ft,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,Palembang Airport
231,152,ID,TUBAN,,,,,,- 6 54 0 S ,112 4 0 E,-6.9,112.06666666666666,,,Yes,163.0,72028,,Yes,Very Small,Poor,,Open Roadstead,Yes,Yes,,,Yes,6 - 10 ft,6 - 10 ft,4.0,26 - 30 ft,76 - over ft,Yes,Yes,,,,Yes,,Yes,,,,,,,,,Yes,No,,Yes,,None,,,Juanda Airport
232,153,ID,TUBANG,,,,,,- 1 44 20 S ,125 7 58 E,-1.7388888888888892,125.11666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Imip Airport
233,154,ID,UDANG NATUNA,,,,,, 4 1 59 N ,106 28 59 E,4.016666666666667,106.46666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Raja Haji Fisabilillah Airport
234,198,ID,UDANG OILFIELD,,,,,,4 2 N,106 29 E,4.033333333333333,106.48333333333332,,,,163.0,71450,,,Very Small,Poor,less than 500 feet,Open Roadstead,,,,,,,,0.0,76 - over ft,76 - over ft,Yes,,Yes,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,Raja Haji Fisabilillah Airport
235,224,ID,UJUNG PANDANG,,,,,,-5 8 S,119 24 E,-5.133333333333334,119.4,,,Yes,163.0,72161,No,Yes,Medium,Fair,less than 500 feet,Coastal Breakwater,,,Yes,,Yes,31 - 35 ft,31 - 35 ft,2.0,71 - 75 ft,26 - 30 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Limited,Up to 200 tons,Up to 656 ft,Makassar Sultan Hasanuddin Airport
236,155,ID,"UJUNG PANDANG, SULAWESI",,,,,,- 5 6 9 S ,119 26 9 E,-5.1025,119.43333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Makassar Sultan Hasanuddin Airport
237,156,ID,ULEELHEUE,,,,,, 5 32 47 N ,95 16 19 E,5.533333333333332,95.26666666666668,,,,174.0,,,Yes,Very Small,Fair,less than 500 feet,Open Roadstead,,Yes,No,,Yes,26 - 30 ft,31 - 35 ft,2.0,26 - 30 ft,26 - 30 ft,Yes,Yes,No,,Yes,Yes,Yes,,,,,Yes,,Yes,,Yes,Yes,Yes,,Yes,,Limited,,,Sultan Iskandar Muda Airport
238,230,ID,WAHAI,,,,,,-2 47 S,129 30 E,-2.783333333333333,129.5,,,,164.0,73022,,,Very Small,Fair,less than 500 feet,Coastal Natural,,,,,,76 - over ft,11 - 15 ft,2.0,76 - over ft,,,,,,,,,,,,,,,,,,,,,,,,,,Pattimura Airport
239,157,ID,WAINGAPU,,,,,,- 9 39 9 S ,120 16 19 E,-9.6525,120.26666666666668,,,,163.0,73002,No,Yes,Very Small,Excellent,less than 500 feet,Open Roadstead,,Yes,,No,,41 - 45 ft,36 - 40 ft,2.0,76 - over ft,26 - 30 ft,No,No,No,No,Yes,Yes,,,No,No,No,No,No,No,No,Yes,Yes,Yes,,Yes,Yes,None,,,Haji Hasan Aroeboesman Airport
240,158,ID,WAISARISSA,,,,,,- 3 12 45 S ,128 16 24 E,-3.2125000000000004,128.26666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Pattimura Airport
241,159,ID,WAMSASI,,,,,,- 3 32 59 S ,126 10 19 E,-3.5497222222222216,126.16666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Pattimura Airport
242,199,ID,WIDURI MARINE TERMINAL,,,,,,-4 40 S,106 39 E,-4.666666666666667,106.65,,,,163.0,71210,,Yes,Very Small,Poor,,Coastal Natural,Yes,,Yes,,Yes,66 - 70 ft,,0.0,61 - 65 ft,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,No,No,,No,,None,,,Jakarta International Soekarno Hatta Airport
